,depth,hid_feature,num_tfmamba,d_state,d_conv,expand,#parameters,model_size,#parameters(KB),exp_name
1157,3,8,1,4,2,4,17393,111.361328125,16.9853515625,dep3_h8_tf1_ds4_dc2_ex4
1158,3,8,1,4,3,2,14705,100.861328125,14.3603515625,dep3_h8_tf1_ds4_dc3_ex2
1159,3,8,1,4,3,3,16113,105.611328125,15.7353515625,dep3_h8_tf1_ds4_dc3_ex3
1160,3,8,1,4,3,4,17521,111.861328125,17.1103515625,dep3_h8_tf1_ds4_dc3_ex4
1161,3,8,1,8,1,2,15345,103.361328125,14.9853515625,dep3_h8_tf1_ds8_dc1_ex2
1162,3,8,1,8,1,3,17073,109.361328125,16.6728515625,dep3_h8_tf1_ds8_dc1_ex3
1163,3,8,1,8,1,4,18801,116.861328125,18.3603515625,dep3_h8_tf1_ds8_dc1_ex4
1164,3,8,1,8,2,2,15409,103.611328125,15.0478515625,dep3_h8_tf1_ds8_dc2_ex2
1165,3,8,1,8,2,3,17169,109.861328125,16.7666015625,dep3_h8_tf1_ds8_dc2_ex3
1166,3,8,1,8,2,4,18929,117.361328125,18.4853515625,dep3_h8_tf1_ds8_dc2_ex4
1167,3,8,1,8,3,2,15473,103.861328125,15.1103515625,dep3_h8_tf1_ds8_dc3_ex2
1168,3,8,1,8,3,3,17265,110.111328125,16.8603515625,dep3_h8_tf1_ds8_dc3_ex3
1169,3,8,1,8,3,4,19057,117.861328125,18.6103515625,dep3_h8_tf1_ds8_dc3_ex4
1170,3,8,1,16,1,2,16881,109.54296875,16.4853515625,dep3_h8_tf1_ds16_dc1_ex2
1171,3,8,1,16,1,3,19377,118.54296875,18.9228515625,dep3_h8_tf1_ds16_dc1_ex3
1172,3,8,1,16,1,4,21873,129.10546875,21.3603515625,dep3_h8_tf1_ds16_dc1_ex4
1173,3,8,1,16,2,2,16945,109.79296875,16.5478515625,dep3_h8_tf1_ds16_dc2_ex2
1174,3,8,1,16,2,3,19473,119.04296875,19.0166015625,dep3_h8_tf1_ds16_dc2_ex3
1175,3,8,1,16,2,4,22001,129.60546875,21.4853515625,dep3_h8_tf1_ds16_dc2_ex4
1176,3,8,1,16,3,2,17009,110.04296875,16.6103515625,dep3_h8_tf1_ds16_dc3_ex2
1177,3,8,1,16,3,3,19569,119.29296875,19.1103515625,dep3_h8_tf1_ds16_dc3_ex3
1178,3,8,1,16,3,4,22129,130.10546875,21.6103515625,dep3_h8_tf1_ds16_dc3_ex4
1179,3,8,1,32,1,2,19953,121.54296875,19.4853515625,dep3_h8_tf1_ds32_dc1_ex2
1180,3,8,1,32,1,3,23985,136.54296875,23.4228515625,dep3_h8_tf1_ds32_dc1_ex3
1181,3,8,1,32,1,4,28017,153.10546875,27.3603515625,dep3_h8_tf1_ds32_dc1_ex4
1182,3,8,1,32,2,2,20017,121.79296875,19.5478515625,dep3_h8_tf1_ds32_dc2_ex2
1183,3,8,1,32,2,3,24081,137.04296875,23.5166015625,dep3_h8_tf1_ds32_dc2_ex3
1184,3,8,1,32,2,4,28145,153.60546875,27.4853515625,dep3_h8_tf1_ds32_dc2_ex4
1185,3,8,1,32,3,2,20081,122.04296875,19.6103515625,dep3_h8_tf1_ds32_dc3_ex2
1186,3,8,1,32,3,3,24177,137.29296875,23.6103515625,dep3_h8_tf1_ds32_dc3_ex3
1187,3,8,1,32,3,4,28273,154.10546875,27.6103515625,dep3_h8_tf1_ds32_dc3_ex4
1188,3,8,2,4,1,2,17569,129.501953125,17.1572265625,dep3_h8_tf2_ds4_dc1_ex2
1189,3,8,2,4,1,3,20257,138.501953125,19.7822265625,dep3_h8_tf2_ds4_dc1_ex3
1190,3,8,2,4,1,4,22945,150.501953125,22.4072265625,dep3_h8_tf2_ds4_dc1_ex4
1191,3,8,2,4,2,2,17697,130.001953125,17.2822265625,dep3_h8_tf2_ds4_dc2_ex2
1192,3,8,2,4,2,3,20449,139.501953125,19.9697265625,dep3_h8_tf2_ds4_dc2_ex3
1193,3,8,2,4,2,4,23201,151.501953125,22.6572265625,dep3_h8_tf2_ds4_dc2_ex4
1194,3,8,2,4,3,2,17825,130.501953125,17.4072265625,dep3_h8_tf2_ds4_dc3_ex2
1195,3,8,2,4,3,3,20641,140.001953125,20.1572265625,dep3_h8_tf2_ds4_dc3_ex3
1196,3,8,2,4,3,4,23457,152.501953125,22.9072265625,dep3_h8_tf2_ds4_dc3_ex4
1197,3,8,2,8,1,2,19105,135.501953125,18.6572265625,dep3_h8_tf2_ds8_dc1_ex2
1198,3,8,2,8,1,3,22561,147.501953125,22.0322265625,dep3_h8_tf2_ds8_dc1_ex3
1199,3,8,2,8,1,4,26017,162.501953125,25.4072265625,dep3_h8_tf2_ds8_dc1_ex4
1200,3,8,2,8,2,2,19233,136.001953125,18.7822265625,dep3_h8_tf2_ds8_dc2_ex2
1201,3,8,2,8,2,3,22753,148.501953125,22.2197265625,dep3_h8_tf2_ds8_dc2_ex3
1202,3,8,2,8,2,4,26273,163.501953125,25.6572265625,dep3_h8_tf2_ds8_dc2_ex4
1203,3,8,2,8,3,2,19361,136.501953125,18.9072265625,dep3_h8_tf2_ds8_dc3_ex2
1204,3,8,2,8,3,3,22945,149.001953125,22.4072265625,dep3_h8_tf2_ds8_dc3_ex3
1205,3,8,2,8,3,4,26529,164.501953125,25.9072265625,dep3_h8_tf2_ds8_dc3_ex4
1206,3,8,2,16,1,2,22177,147.7265625,21.6572265625,dep3_h8_tf2_ds16_dc1_ex2
1207,3,8,2,16,1,3,27169,165.7265625,26.5322265625,dep3_h8_tf2_ds16_dc1_ex3
1208,3,8,2,16,1,4,32161,186.7265625,31.4072265625,dep3_h8_tf2_ds16_dc1_ex4
1209,3,8,2,16,2,2,22305,148.2265625,21.7822265625,dep3_h8_tf2_ds16_dc2_ex2
1210,3,8,2,16,2,3,27361,166.7265625,26.7197265625,dep3_h8_tf2_ds16_dc2_ex3
1211,3,8,2,16,2,4,32417,187.7265625,31.6572265625,dep3_h8_tf2_ds16_dc2_ex4
1212,3,8,2,16,3,2,22433,148.7265625,21.9072265625,dep3_h8_tf2_ds16_dc3_ex2
1213,3,8,2,16,3,3,27553,167.2265625,26.9072265625,dep3_h8_tf2_ds16_dc3_ex3
1214,3,8,2,16,3,4,32673,188.7265625,31.9072265625,dep3_h8_tf2_ds16_dc3_ex4
1215,3,8,2,32,1,2,28321,171.7265625,27.6572265625,dep3_h8_tf2_ds32_dc1_ex2
1216,3,8,2,32,1,3,36385,201.7265625,35.5322265625,dep3_h8_tf2_ds32_dc1_ex3
1217,3,8,2,32,1,4,44449,234.7265625,43.4072265625,dep3_h8_tf2_ds32_dc1_ex4
1218,3,8,2,32,2,2,28449,172.2265625,27.7822265625,dep3_h8_tf2_ds32_dc2_ex2
1219,3,8,2,32,2,3,36577,202.7265625,35.7197265625,dep3_h8_tf2_ds32_dc2_ex3
1220,3,8,2,32,2,4,44705,235.7265625,43.6572265625,dep3_h8_tf2_ds32_dc2_ex4
1221,3,8,2,32,3,2,28577,172.7265625,27.9072265625,dep3_h8_tf2_ds32_dc3_ex2
1222,3,8,2,32,3,3,36769,203.2265625,35.9072265625,dep3_h8_tf2_ds32_dc3_ex3
1223,3,8,2,32,3,4,44961,236.7265625,43.9072265625,dep3_h8_tf2_ds32_dc3_ex4
1224,3,8,3,4,1,2,20561,158.580078125,20.0791015625,dep3_h8_tf3_ds4_dc1_ex2
1225,3,8,3,4,1,3,24593,172.080078125,24.0166015625,dep3_h8_tf3_ds4_dc1_ex3
1226,3,8,3,4,1,4,28625,190.080078125,27.9541015625,dep3_h8_tf3_ds4_dc1_ex4
1227,3,8,3,4,2,2,20753,159.330078125,20.2666015625,dep3_h8_tf3_ds4_dc2_ex2
1228,3,8,3,4,2,3,24881,173.580078125,24.2978515625,dep3_h8_tf3_ds4_dc2_ex3
1229,3,8,3,4,2,4,29009,191.580078125,28.3291015625,dep3_h8_tf3_ds4_dc2_ex4
1230,3,8,3,4,3,2,20945,160.080078125,20.4541015625,dep3_h8_tf3_ds4_dc3_ex2
1231,3,8,3,4,3,3,25169,174.330078125,24.5791015625,dep3_h8_tf3_ds4_dc3_ex3
1232,3,8,3,4,3,4,29393,193.080078125,28.7041015625,dep3_h8_tf3_ds4_dc3_ex4
1233,3,8,3,8,1,2,22865,167.580078125,22.3291015625,dep3_h8_tf3_ds8_dc1_ex2
1234,3,8,3,8,1,3,28049,185.580078125,27.3916015625,dep3_h8_tf3_ds8_dc1_ex3
1235,3,8,3,8,1,4,33233,208.080078125,32.4541015625,dep3_h8_tf3_ds8_dc1_ex4
1236,3,8,3,8,2,2,23057,168.330078125,22.5166015625,dep3_h8_tf3_ds8_dc2_ex2
1237,3,8,3,8,2,3,28337,187.080078125,27.6728515625,dep3_h8_tf3_ds8_dc2_ex3
1238,3,8,3,8,2,4,33617,209.580078125,32.8291015625,dep3_h8_tf3_ds8_dc2_ex4
1239,3,8,3,8,3,2,23249,169.080078125,22.7041015625,dep3_h8_tf3_ds8_dc3_ex2
1240,3,8,3,8,3,3,28625,187.830078125,27.9541015625,dep3_h8_tf3_ds8_dc3_ex3
1241,3,8,3,8,3,4,34001,211.080078125,33.2041015625,dep3_h8_tf3_ds8_dc3_ex4
1242,3,8,3,16,1,2,27473,185.84765625,26.8291015625,dep3_h8_tf3_ds16_dc1_ex2
1243,3,8,3,16,1,3,34961,212.84765625,34.1416015625,dep3_h8_tf3_ds16_dc1_ex3
1244,3,8,3,16,1,4,42449,244.34765625,41.4541015625,dep3_h8_tf3_ds16_dc1_ex4
1245,3,8,3,16,2,2,27665,186.59765625,27.0166015625,dep3_h8_tf3_ds16_dc2_ex2
1246,3,8,3,16,2,3,35249,214.34765625,34.4228515625,dep3_h8_tf3_ds16_dc2_ex3
1247,3,8,3,16,2,4,42833,245.84765625,41.8291015625,dep3_h8_tf3_ds16_dc2_ex4
1248,3,8,3,16,3,2,27857,187.34765625,27.2041015625,dep3_h8_tf3_ds16_dc3_ex2
1249,3,8,3,16,3,3,35537,215.09765625,34.7041015625,dep3_h8_tf3_ds16_dc3_ex3
1250,3,8,3,16,3,4,43217,247.34765625,42.2041015625,dep3_h8_tf3_ds16_dc3_ex4
1251,3,8,3,32,1,2,36689,221.84765625,35.8291015625,dep3_h8_tf3_ds32_dc1_ex2
1252,3,8,3,32,1,3,48785,266.84765625,47.6416015625,dep3_h8_tf3_ds32_dc1_ex3
1253,3,8,3,32,1,4,60881,316.34765625,59.4541015625,dep3_h8_tf3_ds32_dc1_ex4
1254,3,8,3,32,2,2,36881,222.59765625,36.0166015625,dep3_h8_tf3_ds32_dc2_ex2
1255,3,8,3,32,2,3,49073,268.34765625,47.9228515625,dep3_h8_tf3_ds32_dc2_ex3
1256,3,8,3,32,2,4,61265,317.84765625,59.8291015625,dep3_h8_tf3_ds32_dc2_ex4
1257,3,8,3,32,3,2,37073,223.34765625,36.2041015625,dep3_h8_tf3_ds32_dc3_ex2
1258,3,8,3,32,3,3,49361,269.09765625,48.2041015625,dep3_h8_tf3_ds32_dc3_ex3
1259,3,8,3,32,3,4,61649,319.34765625,60.2041015625,dep3_h8_tf3_ds32_dc3_ex4
1260,3,8,4,4,1,2,23553,187.658203125,23.0009765625,dep3_h8_tf4_ds4_dc1_ex2
1261,3,8,4,4,1,3,28929,205.658203125,28.2509765625,dep3_h8_tf4_ds4_dc1_ex3
1262,3,8,4,4,1,4,34305,229.720703125,33.5009765625,dep3_h8_tf4_ds4_dc1_ex4
1263,3,8,4,4,2,2,23809,188.658203125,23.2509765625,dep3_h8_tf4_ds4_dc2_ex2
1264,3,8,4,4,2,3,29313,207.658203125,28.6259765625,dep3_h8_tf4_ds4_dc2_ex3
1265,3,8,4,4,2,4,34817,231.720703125,34.0009765625,dep3_h8_tf4_ds4_dc2_ex4
1266,3,8,4,4,3,2,24065,189.658203125,23.5009765625,dep3_h8_tf4_ds4_dc3_ex2
1267,3,8,4,4,3,3,29697,208.658203125,29.0009765625,dep3_h8_tf4_ds4_dc3_ex3
1268,3,8,4,4,3,4,35329,233.720703125,34.5009765625,dep3_h8_tf4_ds4_dc3_ex4
1269,3,8,4,8,1,2,26625,199.658203125,26.0009765625,dep3_h8_tf4_ds8_dc1_ex2
1270,3,8,4,8,1,3,33537,223.658203125,32.7509765625,dep3_h8_tf4_ds8_dc1_ex3
1271,3,8,4,8,1,4,40449,253.720703125,39.5009765625,dep3_h8_tf4_ds8_dc1_ex4
1272,3,8,4,8,2,2,26881,200.658203125,26.2509765625,dep3_h8_tf4_ds8_dc2_ex2
1273,3,8,4,8,2,3,33921,225.658203125,33.1259765625,dep3_h8_tf4_ds8_dc2_ex3
1274,3,8,4,8,2,4,40961,255.720703125,40.0009765625,dep3_h8_tf4_ds8_dc2_ex4
1275,3,8,4,8,3,2,27137,201.658203125,26.5009765625,dep3_h8_tf4_ds8_dc3_ex2
1276,3,8,4,8,3,3,34305,226.658203125,33.5009765625,dep3_h8_tf4_ds8_dc3_ex3
1277,3,8,4,8,3,4,41473,257.720703125,40.5009765625,dep3_h8_tf4_ds8_dc3_ex4
1278,3,8,4,16,1,2,32769,224.03125,32.0009765625,dep3_h8_tf4_ds16_dc1_ex2
1279,3,8,4,16,1,3,42753,260.03125,41.7509765625,dep3_h8_tf4_ds16_dc1_ex3
1280,3,8,4,16,1,4,52737,302.03125,51.5009765625,dep3_h8_tf4_ds16_dc1_ex4
1281,3,8,4,16,2,2,33025,225.03125,32.2509765625,dep3_h8_tf4_ds16_dc2_ex2
1282,3,8,4,16,2,3,43137,262.03125,42.1259765625,dep3_h8_tf4_ds16_dc2_ex3
1283,3,8,4,16,2,4,53249,304.03125,52.0009765625,dep3_h8_tf4_ds16_dc2_ex4
1284,3,8,4,16,3,2,33281,226.03125,32.5009765625,dep3_h8_tf4_ds16_dc3_ex2
1285,3,8,4,16,3,3,43521,263.03125,42.5009765625,dep3_h8_tf4_ds16_dc3_ex3
1286,3,8,4,16,3,4,53761,306.03125,52.5009765625,dep3_h8_tf4_ds16_dc3_ex4
1287,3,8,4,32,1,2,45057,272.03125,44.0009765625,dep3_h8_tf4_ds32_dc1_ex2
1288,3,8,4,32,1,3,61185,332.03125,59.7509765625,dep3_h8_tf4_ds32_dc1_ex3
1289,3,8,4,32,1,4,77313,398.03125,75.5009765625,dep3_h8_tf4_ds32_dc1_ex4
1290,3,8,4,32,2,2,45313,273.03125,44.2509765625,dep3_h8_tf4_ds32_dc2_ex2
1291,3,8,4,32,2,3,61569,334.03125,60.1259765625,dep3_h8_tf4_ds32_dc2_ex3
1292,3,8,4,32,2,4,77825,400.03125,76.0009765625,dep3_h8_tf4_ds32_dc2_ex4
1293,3,8,4,32,3,2,45569,274.03125,44.5009765625,dep3_h8_tf4_ds32_dc3_ex2
1294,3,8,4,32,3,3,61953,335.03125,60.5009765625,dep3_h8_tf4_ds32_dc3_ex3
1295,3,8,4,32,3,4,78337,402.03125,76.5009765625,dep3_h8_tf4_ds32_dc3_ex4
1296,3,16,1,4,1,2,54417,258.04296875,53.1416015625,dep3_h16_tf1_ds4_dc1_ex2
1297,3,16,1,4,1,3,58641,274.54296875,57.2666015625,dep3_h16_tf1_ds4_dc1_ex3
1298,3,16,1,4,1,4,62865,291.04296875,61.3916015625,dep3_h16_tf1_ds4_dc1_ex4
1299,3,16,1,4,2,2,54545,258.54296875,53.2666015625,dep3_h16_tf1_ds4_dc2_ex2
1300,3,16,1,4,2,3,58833,275.29296875,57.4541015625,dep3_h16_tf1_ds4_dc2_ex3
1301,3,16,1,4,2,4,63121,292.04296875,61.6416015625,dep3_h16_tf1_ds4_dc2_ex4
1302,3,16,1,4,3,2,54673,259.04296875,53.3916015625,dep3_h16_tf1_ds4_dc3_ex2
1303,3,16,1,4,3,3,59025,276.04296875,57.6416015625,dep3_h16_tf1_ds4_dc3_ex3
1304,3,16,1,4,3,4,63377,293.04296875,61.8916015625,dep3_h16_tf1_ds4_dc3_ex4
1305,3,16,1,8,1,2,55953,264.04296875,54.6416015625,dep3_h16_tf1_ds8_dc1_ex2
1306,3,16,1,8,1,3,60945,283.54296875,59.5166015625,dep3_h16_tf1_ds8_dc1_ex3
1307,3,16,1,8,1,4,65937,303.04296875,64.3916015625,dep3_h16_tf1_ds8_dc1_ex4
1308,3,16,1,8,2,2,56081,264.54296875,54.7666015625,dep3_h16_tf1_ds8_dc2_ex2
1309,3,16,1,8,2,3,61137,284.29296875,59.7041015625,dep3_h16_tf1_ds8_dc2_ex3
1310,3,16,1,8,2,4,66193,304.04296875,64.6416015625,dep3_h16_tf1_ds8_dc2_ex4
1311,3,16,1,8,3,2,56209,265.04296875,54.8916015625,dep3_h16_tf1_ds8_dc3_ex2
1312,3,16,1,8,3,3,61329,285.04296875,59.8916015625,dep3_h16_tf1_ds8_dc3_ex3
1313,3,16,1,8,3,4,66449,305.04296875,64.8916015625,dep3_h16_tf1_ds8_dc3_ex4
1314,3,16,1,16,1,2,59025,276.162109375,57.6416015625,dep3_h16_tf1_ds16_dc1_ex2
1315,3,16,1,16,1,3,65553,301.662109375,64.0166015625,dep3_h16_tf1_ds16_dc1_ex3
1316,3,16,1,16,1,4,72081,327.162109375,70.3916015625,dep3_h16_tf1_ds16_dc1_ex4
1317,3,16,1,16,2,2,59153,276.662109375,57.7666015625,dep3_h16_tf1_ds16_dc2_ex2
1318,3,16,1,16,2,3,65745,302.412109375,64.2041015625,dep3_h16_tf1_ds16_dc2_ex3
1319,3,16,1,16,2,4,72337,328.162109375,70.6416015625,dep3_h16_tf1_ds16_dc2_ex4
1320,3,16,1,16,3,2,59281,277.162109375,57.8916015625,dep3_h16_tf1_ds16_dc3_ex2
1321,3,16,1,16,3,3,65937,303.162109375,64.3916015625,dep3_h16_tf1_ds16_dc3_ex3
1322,3,16,1,16,3,4,72593,329.162109375,70.8916015625,dep3_h16_tf1_ds16_dc3_ex4
1323,3,16,1,32,1,2,65169,300.162109375,63.6416015625,dep3_h16_tf1_ds32_dc1_ex2
1324,3,16,1,32,1,3,74769,337.662109375,73.0166015625,dep3_h16_tf1_ds32_dc1_ex3
1325,3,16,1,32,1,4,84369,375.162109375,82.3916015625,dep3_h16_tf1_ds32_dc1_ex4
1326,3,16,1,32,2,2,65297,300.662109375,63.7666015625,dep3_h16_tf1_ds32_dc2_ex2
1327,3,16,1,32,2,3,74961,338.412109375,73.2041015625,dep3_h16_tf1_ds32_dc2_ex3
1328,3,16,1,32,2,4,84625,376.162109375,82.6416015625,dep3_h16_tf1_ds32_dc2_ex4
1329,3,16,1,32,3,2,65425,301.162109375,63.8916015625,dep3_h16_tf1_ds32_dc3_ex2
1330,3,16,1,32,3,3,75153,339.162109375,73.3916015625,dep3_h16_tf1_ds32_dc3_ex3
1331,3,16,1,32,3,4,84881,377.162109375,82.8916015625,dep3_h16_tf1_ds32_dc3_ex4
1332,3,16,2,4,1,2,63985,313.0390625,62.4853515625,dep3_h16_tf2_ds4_dc1_ex2
1333,3,16,2,4,1,3,72433,346.0390625,70.7353515625,dep3_h16_tf2_ds4_dc1_ex3
1334,3,16,2,4,1,4,80881,379.0390625,78.9853515625,dep3_h16_tf2_ds4_dc1_ex4
1335,3,16,2,4,2,2,64241,314.0390625,62.7353515625,dep3_h16_tf2_ds4_dc2_ex2
1336,3,16,2,4,2,3,72817,347.5390625,71.1103515625,dep3_h16_tf2_ds4_dc2_ex3
1337,3,16,2,4,2,4,81393,381.0390625,79.4853515625,dep3_h16_tf2_ds4_dc2_ex4
1338,3,16,2,4,3,2,64497,315.0390625,62.9853515625,dep3_h16_tf2_ds4_dc3_ex2
1339,3,16,2,4,3,3,73201,349.0390625,71.4853515625,dep3_h16_tf2_ds4_dc3_ex3
1340,3,16,2,4,3,4,81905,383.0390625,79.9853515625,dep3_h16_tf2_ds4_dc3_ex4
1341,3,16,2,8,1,2,67057,325.0390625,65.4853515625,dep3_h16_tf2_ds8_dc1_ex2
1342,3,16,2,8,1,3,77041,364.0390625,75.2353515625,dep3_h16_tf2_ds8_dc1_ex3
1343,3,16,2,8,1,4,87025,403.0390625,84.9853515625,dep3_h16_tf2_ds8_dc1_ex4
1344,3,16,2,8,2,2,67313,326.0390625,65.7353515625,dep3_h16_tf2_ds8_dc2_ex2
1345,3,16,2,8,2,3,77425,365.5390625,75.6103515625,dep3_h16_tf2_ds8_dc2_ex3
1346,3,16,2,8,2,4,87537,405.0390625,85.4853515625,dep3_h16_tf2_ds8_dc2_ex4
1347,3,16,2,8,3,2,67569,327.0390625,65.9853515625,dep3_h16_tf2_ds8_dc3_ex2
1348,3,16,2,8,3,3,77809,367.0390625,75.9853515625,dep3_h16_tf2_ds8_dc3_ex3
1349,3,16,2,8,3,4,88049,407.0390625,85.9853515625,dep3_h16_tf2_ds8_dc3_ex4
1350,3,16,2,16,1,2,73201,349.201171875,71.4853515625,dep3_h16_tf2_ds16_dc1_ex2
1351,3,16,2,16,1,3,86257,400.201171875,84.2353515625,dep3_h16_tf2_ds16_dc1_ex3
1352,3,16,2,16,1,4,99313,451.201171875,96.9853515625,dep3_h16_tf2_ds16_dc1_ex4
1353,3,16,2,16,2,2,73457,350.201171875,71.7353515625,dep3_h16_tf2_ds16_dc2_ex2
1354,3,16,2,16,2,3,86641,401.701171875,84.6103515625,dep3_h16_tf2_ds16_dc2_ex3
1355,3,16,2,16,2,4,99825,453.201171875,97.4853515625,dep3_h16_tf2_ds16_dc2_ex4
1356,3,16,2,16,3,2,73713,351.201171875,71.9853515625,dep3_h16_tf2_ds16_dc3_ex2
1357,3,16,2,16,3,3,87025,403.201171875,84.9853515625,dep3_h16_tf2_ds16_dc3_ex3
1358,3,16,2,16,3,4,100337,455.201171875,97.9853515625,dep3_h16_tf2_ds16_dc3_ex4
1359,3,16,2,32,1,2,85489,397.201171875,83.4853515625,dep3_h16_tf2_ds32_dc1_ex2
1360,3,16,2,32,1,3,104689,472.201171875,102.2353515625,dep3_h16_tf2_ds32_dc1_ex3
1361,3,16,2,32,1,4,123889,547.201171875,120.9853515625,dep3_h16_tf2_ds32_dc1_ex4
1362,3,16,2,32,2,2,85745,398.201171875,83.7353515625,dep3_h16_tf2_ds32_dc2_ex2
1363,3,16,2,32,2,3,105073,473.701171875,102.6103515625,dep3_h16_tf2_ds32_dc2_ex3
1364,3,16,2,32,2,4,124401,549.201171875,121.4853515625,dep3_h16_tf2_ds32_dc2_ex4
1365,3,16,2,32,3,2,86001,399.201171875,83.9853515625,dep3_h16_tf2_ds32_dc3_ex2
1366,3,16,2,32,3,3,105457,475.201171875,102.9853515625,dep3_h16_tf2_ds32_dc3_ex3
1367,3,16,2,32,3,4,124913,551.201171875,121.9853515625,dep3_h16_tf2_ds32_dc3_ex4
1368,3,16,3,4,1,2,73553,368.03515625,71.8291015625,dep3_h16_tf3_ds4_dc1_ex2
1369,3,16,3,4,1,3,86225,417.53515625,84.2041015625,dep3_h16_tf3_ds4_dc1_ex3
1370,3,16,3,4,1,4,98897,467.09765625,96.5791015625,dep3_h16_tf3_ds4_dc1_ex4
1371,3,16,3,4,2,2,73937,369.53515625,72.2041015625,dep3_h16_tf3_ds4_dc2_ex2
1372,3,16,3,4,2,3,86801,419.78515625,84.7666015625,dep3_h16_tf3_ds4_dc2_ex3
1373,3,16,3,4,2,4,99665,470.09765625,97.3291015625,dep3_h16_tf3_ds4_dc2_ex4
1374,3,16,3,4,3,2,74321,371.03515625,72.5791015625,dep3_h16_tf3_ds4_dc3_ex2
1375,3,16,3,4,3,3,87377,422.03515625,85.3291015625,dep3_h16_tf3_ds4_dc3_ex3
1376,3,16,3,4,3,4,100433,473.09765625,98.0791015625,dep3_h16_tf3_ds4_dc3_ex4
1377,3,16,3,8,1,2,78161,386.09765625,76.3291015625,dep3_h16_tf3_ds8_dc1_ex2
1378,3,16,3,8,1,3,93137,444.59765625,90.9541015625,dep3_h16_tf3_ds8_dc1_ex3
1379,3,16,3,8,1,4,108113,503.09765625,105.5791015625,dep3_h16_tf3_ds8_dc1_ex4
1380,3,16,3,8,2,2,78545,387.59765625,76.7041015625,dep3_h16_tf3_ds8_dc2_ex2
1381,3,16,3,8,2,3,93713,446.84765625,91.5166015625,dep3_h16_tf3_ds8_dc2_ex3
1382,3,16,3,8,2,4,108881,506.09765625,106.3291015625,dep3_h16_tf3_ds8_dc2_ex4
1383,3,16,3,8,3,2,78929,389.09765625,77.0791015625,dep3_h16_tf3_ds8_dc3_ex2
1384,3,16,3,8,3,3,94289,449.09765625,92.0791015625,dep3_h16_tf3_ds8_dc3_ex3
1385,3,16,3,8,3,4,109649,509.09765625,107.0791015625,dep3_h16_tf3_ds8_dc3_ex4
1386,3,16,3,16,1,2,87377,422.302734375,85.3291015625,dep3_h16_tf3_ds16_dc1_ex2
1387,3,16,3,16,1,3,106961,498.802734375,104.4541015625,dep3_h16_tf3_ds16_dc1_ex3
1388,3,16,3,16,1,4,126545,575.302734375,123.5791015625,dep3_h16_tf3_ds16_dc1_ex4
1389,3,16,3,16,2,2,87761,423.802734375,85.7041015625,dep3_h16_tf3_ds16_dc2_ex2
1390,3,16,3,16,2,3,107537,501.052734375,105.0166015625,dep3_h16_tf3_ds16_dc2_ex3
1391,3,16,3,16,2,4,127313,578.302734375,124.3291015625,dep3_h16_tf3_ds16_dc2_ex4
1392,3,16,3,16,3,2,88145,425.302734375,86.0791015625,dep3_h16_tf3_ds16_dc3_ex2
1393,3,16,3,16,3,3,108113,503.302734375,105.5791015625,dep3_h16_tf3_ds16_dc3_ex3
1394,3,16,3,16,3,4,128081,581.302734375,125.0791015625,dep3_h16_tf3_ds16_dc3_ex4
1395,3,16,3,32,1,2,105809,494.302734375,103.3291015625,dep3_h16_tf3_ds32_dc1_ex2
1396,3,16,3,32,1,3,134609,606.802734375,131.4541015625,dep3_h16_tf3_ds32_dc1_ex3
1397,3,16,3,32,1,4,163409,719.302734375,159.5791015625,dep3_h16_tf3_ds32_dc1_ex4
1398,3,16,3,32,2,2,106193,495.802734375,103.7041015625,dep3_h16_tf3_ds32_dc2_ex2
1399,3,16,3,32,2,3,135185,609.052734375,132.0166015625,dep3_h16_tf3_ds32_dc2_ex3
1400,3,16,3,32,2,4,164177,722.302734375,160.3291015625,dep3_h16_tf3_ds32_dc2_ex4
1401,3,16,3,32,3,2,106577,497.302734375,104.0791015625,dep3_h16_tf3_ds32_dc3_ex2
1402,3,16,3,32,3,3,135761,611.302734375,132.5791015625,dep3_h16_tf3_ds32_dc3_ex3
1403,3,16,3,32,3,4,164945,725.302734375,161.0791015625,dep3_h16_tf3_ds32_dc3_ex4
1404,3,16,4,4,1,2,83121,423.09375,81.1728515625,dep3_h16_tf4_ds4_dc1_ex2
1405,3,16,4,4,1,3,100017,489.09375,97.6728515625,dep3_h16_tf4_ds4_dc1_ex3
1406,3,16,4,4,1,4,116913,555.09375,114.1728515625,dep3_h16_tf4_ds4_dc1_ex4
1407,3,16,4,4,2,2,83633,425.09375,81.6728515625,dep3_h16_tf4_ds4_dc2_ex2
1408,3,16,4,4,2,3,100785,492.09375,98.4228515625,dep3_h16_tf4_ds4_dc2_ex3
1409,3,16,4,4,2,4,117937,559.09375,115.1728515625,dep3_h16_tf4_ds4_dc2_ex4
1410,3,16,4,4,3,2,84145,427.09375,82.1728515625,dep3_h16_tf4_ds4_dc3_ex2
1411,3,16,4,4,3,3,101553,495.09375,99.1728515625,dep3_h16_tf4_ds4_dc3_ex3
1412,3,16,4,4,3,4,118961,563.09375,116.1728515625,dep3_h16_tf4_ds4_dc3_ex4
1413,3,16,4,8,1,2,89265,447.09375,87.1728515625,dep3_h16_tf4_ds8_dc1_ex2
1414,3,16,4,8,1,3,109233,525.09375,106.6728515625,dep3_h16_tf4_ds8_dc1_ex3
